Date,Hour
42347,18
42347,19
42347,20
42347,21
42347,22
42347,23
42348,0
42348,1
42348,2
42348,3
42348,4
42348,5
42348,6
42348,7
42348,8
42348,9
42348,10
42348,11
42348,12
42348,13
42348,14
42348,15
42348,16
42348,17
42348,18
42348,19
42348,20
42348,21
42348,22
42348,23
42349,0
42349,1
42349,2
42349,3
42349,4
42349,5
42349,6
42349,7
42349,8
42349,9
42349,10
42349,11
42349,12
42349,13
42349,14
42349,15
42349,16
42349,17
42349,18
42349,19
42349,20
42349,21
42349,22
42349,23
42350,0
42350,1
42350,2
42350,3
42350,4
42350,5
42350,6
42350,7
42350,8
42350,9
42350,10
42350,11
42350,12
42350,13
42350,14
42350,15
42350,16
42350,17
42350,18
42350,19
42350,20
42350,21
42350,22
42350,23
42351,0
42351,1
42351,2
42351,3
42351,4
42351,5
42351,6
42351,7
42351,8
42351,9
42351,10
42351,11
42351,12
42351,13
42351,14
42351,15
42351,16
42351,17
42351,18
42351,19
42351,20
42351,21
42351,22
42351,23
42352,0
42352,1
42352,2
42352,3
42352,4
42352,5
42352,6
42352,7
42352,8
42352,9
42352,10
42352,11
42352,12
42352,13
42352,14
42352,15
42352,16
42352,17
42352,18
42352,19
42352,20
42352,21
42352,22
42352,23
42353,0
42353,1
42353,2
42353,3
42353,4
42353,5
42353,6
42353,7
42353,8
42353,9
42353,10
42353,11
42353,12
42353,13
42353,14
42353,15
42353,16
42353,17
42353,18
42353,19
42353,20
42353,21
42353,22
42353,23
42354,0
42354,1
42354,2
42354,3
42354,4
42354,5
42354,6
42354,7
42354,8
42354,9
42354,10
42354,11
42354,12
42354,13
42354,14
42354,15
42354,16
42354,17
42354,18
42354,19
42354,20
42354,21
42354,22
42354,23
42355,0
42355,1
42355,2
42355,3
42355,4
42355,5
42355,6
42355,7
42355,8
42355,9
42355,10
42355,11
42355,12
42355,13
42355,14
42355,15
42355,16
42355,17
42355,18
42355,19
42355,20
42355,21
42355,22
42355,23
42356,0
42356,1
42356,2
42356,3
42356,4
42356,5
42356,6
42356,7
42356,8
42356,9
42356,10
42356,11
42356,12
42356,13
42356,14
42356,15
42356,16
42356,17
42356,18
42356,19
42356,20
42356,21
42356,22
42356,23
42357,0
42357,1
42357,2
42357,3
42357,4
42357,5
42357,6
42357,7
42357,8
42357,9
42357,10
42357,11
42357,12
42357,13
42357,14
42357,15
42357,16
42357,17
42357,18
42357,19
42357,20
42357,21
42357,22
42357,23
42358,0
42358,1
42358,2
42358,3
42358,4
42358,5
42358,6
42358,7
42358,8
42358,9
42358,10
42358,11
42358,12
42358,13
42358,14
42358,15
42358,16
42358,17
42358,18
42358,19
42358,20
42358,21
42358,22
42358,23
42359,0
42359,1
42359,2
42359,3
42359,4
42359,5
42359,6
42359,7
42359,8
42359,9
42359,10
42359,11
42359,12
42359,13
42359,14
42359,15
42359,16
42359,17
42359,18
42359,19
42359,20
42359,21
42359,22
42359,23
42360,0
42360,1
42360,2
42360,3
42360,4
42360,5
42360,6
42360,7
42360,8
42360,9
42360,10
42360,11
42360,12
42360,13
42360,14
42360,15
42360,16
42360,17
42360,18
42360,19
42360,20
42360,21
42360,22
42360,23
42361,0
42361,1
42361,2
42361,3
42361,4
42361,5
42361,6
42361,7
42361,8
42361,9
42361,10
42361,11
42361,12
42361,13
42361,14
42361,15
42361,16
42361,17
42361,18
42361,19
42361,20
42361,21
42361,22
42361,23
42362,0
42362,1
42362,2
42362,3
42362,4
42362,5
42362,6
42362,7
42362,8
42362,9
42362,10
42362,11
42362,12
42362,13
42362,14
42362,15
42362,16
42362,17
42362,18
42362,19
42362,20
42362,21
42362,22
42362,23
42363,0
42363,1
42363,2
42363,3
42363,4
42363,5
42363,6
42363,7
42363,8
42363,9
42363,10
42363,11
42363,12
42363,13
42363,14
42363,15
42363,16
42363,17
42363,18
42363,19
42363,20
42363,21
42363,22
42363,23
42364,0
42364,1
42364,2
42364,3
42364,4
42364,5
42364,6
42364,7
42364,8
42364,9
42364,10
42364,11
42364,12
42364,13
42364,14
42364,15
42364,16
42364,17
42364,18
42364,19
42364,20
42364,21
42364,22
42364,23
42365,0
42365,1
42365,2
42365,3
42365,4
42365,5
42365,6
42365,7
42365,8
42365,9
42365,10
42365,11
42365,12
42365,13
42365,14
42365,15
42365,16
42365,17
42365,18
42365,19
42365,20
42365,21
42365,22
42365,23
42366,0
42366,1
42366,2
42366,3
42366,4
42366,5
42366,6
42366,7
42366,8
42366,9
42366,10
42366,11
42366,12
42366,13
42366,14
42366,15
42366,16
42366,17
42366,18
42366,19
42366,20
42366,21
42366,22
42366,23
42367,0
42367,1
42367,2
42367,3
42367,4
42367,5
42367,6
42367,7
42367,8
42367,9
42367,10
42367,11
42367,12
42367,13
42367,14
42367,15
42367,16
42367,17
42367,18
42367,19
42367,20
42367,21
42367,22
42367,23
42368,0
42368,1
42368,2
42368,3
42368,4
42368,5
42368,6
42368,7
42368,8
42368,9
42368,10
42368,11
42368,12
42368,13
42368,14
42368,15
42368,16
42368,17
42368,18
42368,19
42368,20
42368,21
42368,22
42368,23
42369,0
42369,1
42369,2
42369,3
42369,4
42369,5
42369,6
42369,7
42369,8
42369,9
42369,10
42369,11
42369,12
42369,13
42369,14
42369,15
42369,16
42369,17
42369,18
42369,19
42369,20
42369,21
42369,22
42369,23
